pad_number,x,y,via_x,via_y,connector_number,connector_pin,pin_name,sector,strip,channel_id,pin_x,pin_y,pad_angle,pad_cx,pad_cy,pad_area,pad_w,pad_h,radius,phi,delta_phi,mec8_connector,mec8_pin
466,509.407,189.584,498.785,185.445,3,91,S83,3,45,428,585.5336,226.6149,291.641,498.7553,185.3661,132.95,12.0052,11.552,582.3457,0.36922947,0.0009207,0,50
467,477.237,177.722,466.566,173.719,3,92,S84,3,46,429,593.2486,229.6758,291.641,466.5371,173.6401,132.89,11.9948,11.5467,548.0631,0.37022842,0.00099895,0,49
468,263.14,97.585,253.137,91.851,3,93,S85,3,43,426,585.718,226.1501,291.641,253.1154,91.7747,132.05,12.0103,11.6381,319.4883,0.37886445,0.00552767,0,48
469,541.584,201.427,531.003,197.172,3,94,S86,3,44,427,593.433,229.2111,291.641,530.9736,197.0923,133.0,12.0141,11.5561,616.6285,0.36830877,-0.01055568,0,47
470,328.144,119.538,317.577,115.291,3,95,S87,3,41,424,585.9024,225.6854,291.641,317.5523,115.2142,132.434,12.0428,11.6373,388.0194,0.36946648,0.00229425,0,46
471,295.689,108.438,285.357,103.57,3,96,S88,3,42,425,593.6174,228.7463,291.641,285.3339,103.4937,132.261,12.0281,11.6383,353.7487,0.37333678,0.0038703,0,45
472,392.762,142.517,382.016,138.736,3,97,S89,3,39,422,586.0868,225.2206,291.641,381.9891,138.6582,132.671,12.0629,11.6367,456.5791,0.3652912,0.0019316,0,44
473,360.459,131.013,349.797,127.013,3,98,S90,3,40,423,593.8018,228.2816,291.641,349.7707,126.9359,132.56,12.0536,11.6377,422.2987,0.36717223,0.00188103,0,43
474,457.254,165.835,446.454,162.183,3,99,S91,3,37,420,586.2712,224.7558,291.641,446.4257,162.1048,132.835,12.0772,11.6363,525.1471,0.36289483,0.00076407,0,42
475,425.119,153.877,414.235,150.459,3,100,S92,3,38,421,593.9862,227.8168,291.641,414.2072,150.3811,132.76,12.0705,11.6369,490.8601,0.3633596,0.00046477,0,41
476,521.618,189.496,510.892,185.632,3,101,S93,3,35,418,586.4556,224.2911,291.641,510.862,185.5531,132.971,12.0874,11.6361,593.7189,0.36166861,0.00066607,0,40
477,489.458,177.606,478.673,173.908,3,102,S94,3,36,419,594.1706,227.352,291.641,478.6436,173.8288,132.911,12.0826,11.6361,559.4324,0.36213076,0.00046215,0,39
478,230.912,85.86,220.916,80.133,3,103,S95,3,33,416,586.64,223.8263,291.641,220.8966,80.0583,131.772,11.9871,11.6382,285.2109,0.38246357,-0.00458834,0,38
479,553.833,201.236,543.111,197.357,3,104,S96,3,34,417,594.355,226.8873,291.641,543.08,197.2778,133.017,12.0919,11.6357,628.004,0.36100254,-0.02146103,0,37
480,166.444,62.412,156.469,56.71,3,107,S97,3,31,414,587.0088,222.8968,291.641,156.4584,56.6379,130.813,11.9622,11.6364,216.6622,0.39310746,-0.00835518,0,34
481,198.68,74.135,188.693,68.419,3,108,S98,3,32,415,594.7238,225.9578,291.641,188.6776,68.3451,131.381,11.9527,11.6381,250.9346,0.38705191,-0.00605555,0,33
482,436.442,156.149,426.311,150.639,3,109,S99,3,29,412,587.1932,222.4321,291.641,426.2817,150.5609,132.795,12.168,11.7351,502.2549,0.35957521,0.00154481,0,32
483,134.199,50.69,124.241,45.011,3,110,S100,3,30,413,594.9082,225.493,291.641,124.238,44.9423,129.909,11.979,11.644,182.3929,0.40146264,0.04188743,0,31
484,501.174,178.792,490.752,174.085,3,111,S101,3,27,410,587.3776,221.9673,291.641,490.7221,174.0057,132.933,12.1668,11.7231,570.8168,0.35680237,0.00099216,0,30
485,468.82,167.435,458.532,162.362,3,112,S102,3,28,411,595.0925,225.0283,291.641,458.5021,162.2831,132.869,12.1673,11.729,536.5341,0.3580304,0.00122803,0,29
486,563.021,200.75,555.193,197.532,3,113,S103,3,25,408,587.562,221.5025,291.641,555.1616,197.4525,133.034,12.1659,11.7129,636.4389,0.35518893,-0.00510401,0,28
487,533.508,190.204,522.973,185.808,3,114,S104,3,26,409,595.2769,224.5635,291.641,522.9418,185.7294,132.98,12.1663,11.7174,605.1006,0.35581021,0.00062128,0,27
488,372.016,132.643,361.867,127.197,3,115,S105,3,23,406,587.7464,221.0378,291.641,361.84,127.1193,132.6,12.1686,11.7525,433.6785,0.3611139,-0.00093908,0,26
489,404.228,144.398,394.089,138.917,3,116,S106,3,24,407,595.4613,224.0987,291.641,394.0613,138.8397,132.7,12.1677,11.7432,467.9663,0.36029294,-0.00082096,0,25
490,307.599,109.104,297.421,103.759,3,117,S107,3,21,404,587.9308,220.573,291.641,297.3957,103.6827,132.324,12.1686,11.7787,365.1002,0.36313736,-0.00125013,0,24
491,339.806,120.879,329.645,115.477,3,118,S108,3,22,405,595.6457,223.634,291.641,329.6184,115.4001,132.479,12.1687,11.7647,399.3897,0.36205298,-0.00108438,0,23
492,243.203,85.486,232.968,80.33,3,119,S109,3,19,402,588.1152,220.1083,291.641,232.9471,80.2552,131.872,12.167,11.8164,296.5154,0.36582263,-0.00158299,0,22
493,275.397,97.31,265.195,92.043,3,120,S110,3,20,403,595.8301,223.1692,291.641,265.1722,91.9671,132.126,12.1686,11.7951,330.8091,0.36438749,-0.00143514,0,21
494,178.89,61.597,168.502,56.922,3,121,S111,3,17,400,588.2996,219.6435,291.641,168.4884,56.8501,131.03,12.1585,11.8789,227.9135,0.36888359,-0.00938576,0,20
495,211.027,73.605,200.738,68.622,3,122,S112,3,18,401,596.0145,222.7045,291.641,200.7195,68.5485,131.53,12.1645,11.8421,262.2188,0.36740562,-0.00147797,0,19
496,545.706,189.979,535.028,185.974,3,123,S113,3,15,398,588.484,219.1788,291.641,534.9965,185.8953,132.994,12.2409,11.7929,616.4724,0.3485753,0.00027788,0,18
497,146.274,50.937,136.258,45.237,3,124,S114,3,16,399,596.1989,222.2397,291.641,136.2509,45.167,130.267,12.1445,11.9298,193.6564,0.37826935,0.02969405,0,17
498,481.363,166.225,470.581,162.528,3,125,S115,3,13,396,588.6684,218.714,291.641,470.5501,162.4503,132.885,12.2513,11.8153,547.8857,0.34793922,0.00046942,0,16
499,513.531,178.114,502.805,174.251,3,126,S116,3,14,397,596.3833,221.775,291.641,502.7736,174.1724,132.942,12.2458,11.804,582.1798,0.34829742,0.0003582,0,15
500,417.06,142.344,406.13,139.085,3,127,S117,3,11,394,588.8528,218.2493,291.641,406.1005,139.0076,132.734,12.2663,11.8435,479.2937,0.34684353,0.00084915,0,14
501,449.205,154.305,438.356,150.807,3,128,S118,3,12,395,596.5677,221.3102,291.641,438.326,150.7284,132.823,12.2592,11.8285,513.5904,0.3474698,0.00062627,0,13
502,352.827,118.236,341.673,115.647,3,129,S119,3,9,392,589.0371,217.7845,291.641,341.646,115.5698,132.522,12.285,11.8821,410.6915,0.34480407,0.00172038,0,12
503,384.931,130.329,373.902,127.365,3,130,S120,3,10,393,596.7521,220.8455,291.641,373.874,127.288,132.639,12.2746,11.8614,444.9938,0.34599438,0.00119031,0,11
504,288.468,94.449,277.207,92.215,3,131,S121,3,7,390,589.2215,217.3197,291.641,277.1825,92.1395,132.196,12.3109,11.9369,342.0808,0.3429542,0.00292441,0,10
505,320.757,106.03,309.442,103.93,3,132,S122,3,8,391,596.9365,220.3807,291.641,309.4155,103.8532,132.369,12.2961,11.9073,376.3839,0.34308369,0.00012949,0,9
506,526.063,176.804,514.832,174.407,3,133,S123,3,5,388,589.4059,216.855,291.641,514.8001,174.329,132.972,12.322,11.881,593.5378,0.33901652,0.00124043,0,8
507,558.197,188.81,547.06,186.131,3,134,S124,3,6,389,597.1209,219.9159,291.641,547.0273,186.0523,133.018,12.3122,11.8665,627.8358,0.34002979,0.00101327,0,7
508,461.852,152.608,450.372,150.963,3,135,S125,3,3,386,589.5903,216.3902,291.641,450.3415,150.885,132.842,12.3443,11.9168,524.9369,0.33622604,0.00072901,0,6
509,493.946,164.743,482.603,162.685,3,136,S126,3,4,387,597.3053,219.4512,291.641,482.5717,162.6066,132.906,12.3324,11.8981,559.2382,0.33777609,0.00155005,0,5
510,566.664,191.384,559.069,186.279,3,137,S127,3,1,384,589.7747,215.9255,291.641,559.0359,186.2003,133.035,12.3806,11.9372,636.6766,0.33940585,0.0,0,4
511,429.591,140.954,418.14,139.241,3,138,S128,3,2,385,597.4897,218.9864,291.641,418.1098,139.1638,132.764,12.3583,11.9367,490.6375,0.33549703,-0.00390882,0,3
512,481.084,276.674,470.747,271.786,4,3,S1,4,127,638,550.5606,302.2344,297.231,470.731,271.7025,132.963,12.2923,11.848,594.4374,0.52367274,-3.3e-06,1,68
513,520.066,295.335,510.336,294.643,4,4,S2,4,128,639,557.9407,306.0323,297.231,510.3199,294.5593,133.041,12.2995,11.8492,637.5358,0.51844433,-0.00522841,1,67
514,441.789,253.301,431.157,248.929,4,5,S3,4,125,636,550.7894,301.7898,297.231,431.1417,248.8462,132.89,12.2865,11.8471,548.7207,0.52259618,0.00068808,1,66
515,461.288,265.245,450.952,260.357,4,6,S4,4,126,637,558.1695,305.5877,297.231,450.9364,260.2742,132.931,12.2901,11.8476,571.5791,0.52367604,0.00107986,1,65
516,512.034,291.633,503.388,283.76,4,7,S5,4,123,634,551.0182,301.3452,297.231,503.3701,283.6772,133.023,12.1879,11.7336,628.7253,0.51966039,-0.00403849,1,64
517,422.162,241.578,411.362,237.5,4,8,S6,4,124,635,558.3983,305.1431,297.231,411.3474,237.4175,132.842,12.2816,11.8476,525.8622,0.5219081,0.00224771,1,63
518,492.544,279.661,483.591,272.332,4,9,S7,4,121,632,551.2469,300.9006,297.231,483.5741,272.2493,132.986,12.1798,11.7292,605.8635,0.51848339,-0.00378882,1,62
519,362.305,208.099,351.977,203.214,4,10,S8,4,122,633,558.627,304.6985,297.231,351.9643,203.1326,132.673,12.2668,11.8456,457.2843,0.52369888,0.00521549,1,61
520,472.855,268.041,463.794,260.904,4,11,S9,4,119,630,551.4757,300.456,297.231,463.7775,260.8215,132.952,12.1727,11.723,583.0038,0.51790765,-0.00057878,1,60
521,323.007,184.727,312.388,180.357,4,12,S10,4,120,631,558.8558,304.2539,297.231,312.3758,180.2762,132.52,12.2534,11.8448,411.5656,0.52227221,0.00436456,1,59
522,283.411,161.869,272.798,157.5,4,13,S11,4,117,628,551.7045,300.0114,297.231,272.7878,157.4203,132.326,12.2355,11.8424,365.8455,0.52211296,0.00427606,1,58
523,452.835,257.007,443.997,249.477,4,14,S12,4,118,629,559.0846,303.8093,297.231,443.9808,249.3942,132.904,12.1628,11.7172,560.1469,0.51848643,-0.00362653,1,57
524,263.966,149.824,253.003,146.071,4,15,S13,4,115,626,551.9333,299.5669,297.231,252.9942,145.992,132.196,12.2243,11.8416,342.985,0.51994743,0.00288217,1,56
525,433.152,245.375,424.2,238.049,4,16,S14,4,116,627,559.3134,303.3648,297.231,424.1838,237.9667,132.864,12.1538,11.7105,537.2865,0.5178369,-0.00211053,1,55
526,393.687,222.285,384.605,215.194,4,17,S15,4,113,624,552.1621,299.1223,297.231,384.5895,215.1119,132.757,12.1301,11.6963,491.5663,0.51676386,-0.00076783,1,54
527,413.485,233.714,404.402,226.621,4,18,S16,4,114,625,559.5422,302.9202,297.231,404.3868,226.5392,132.82,12.1431,11.7043,514.4259,0.51706526,0.0003014,1,53
528,374.279,210.158,364.807,203.766,4,19,S17,4,111,622,552.3909,298.6777,297.231,364.7919,203.6852,132.706,12.1176,11.6878,468.702,0.51472718,0.00809867,1,52
529,224.644,126.485,213.413,123.214,4,20,S18,4,112,623,559.771,302.4756,297.231,213.4071,123.1366,131.871,12.1953,11.8395,297.2648,0.51753169,0.00280451,1,51
530,354.24,199.159,345.008,192.339,4,21,S19,4,109,620,552.6197,298.2331,297.231,344.9941,192.2579,132.637,12.1023,11.6781,445.8448,0.5153806,0.00947349,1,50
531,523.497,288.624,516.183,284.276,4,22,S20,4,110,621,559.9998,302.031,297.231,516.1648,284.1931,133.037,12.0821,11.6225,637.2349,0.50662851,-0.00875209,1,49
532,334.615,187.418,325.209,180.912,4,23,S21,4,107,618,552.8485,297.7885,297.231,325.1958,180.8313,132.563,12.0867,11.6674,422.9826,0.51409589,0.00886387,1,48
533,506.256,278.547,496.382,272.848,4,24,S22,4,108,619,560.2286,301.5864,297.231,496.3645,272.7647,133.004,12.0709,11.6119,617.2701,0.50590711,-0.00818878,1,47
534,185.5,102.828,173.824,100.357,4,25,S23,4,105,616,553.0773,297.3439,297.231,173.8214,100.2819,131.388,12.1523,11.8348,251.5458,0.51278907,0.00828682,1,46
535,486.454,267.118,476.582,261.419,4,26,S24,4,106,617,560.4574,301.1418,297.231,476.5642,261.3363,132.972,12.0588,11.6025,594.4102,0.50523202,-0.00755705,1,45
536,315.021,175.619,305.41,169.485,4,27,S25,4,103,614,553.3061,296.8994,297.231,305.3971,169.4047,132.48,12.0679,11.6549,400.1198,0.51250005,0.00922969,1,44
537,466.651,255.688,456.78,249.991,4,28,S26,4,104,615,560.6862,300.6973,297.231,456.7627,249.9082,132.932,12.0445,11.5922,571.5493,0.50450225,-0.0079978,1,43
538,295.218,164.191,285.61,158.059,4,29,S27,4,101,612,553.5348,296.4548,297.231,285.5979,157.9788,132.379,12.0468,11.6416,377.2573,0.51183951,0.00898384,1,42
539,446.965,244.046,436.978,238.562,4,30,S28,4,102,613,560.9149,300.2527,297.231,436.9609,238.4796,132.883,12.0297,11.5792,548.6888,0.50327036,-0.00856915,1,41
540,275.121,153.296,265.809,146.633,4,31,S29,4,99,610,553.7636,296.0102,297.231,265.7979,146.5533,132.259,12.0208,11.6251,354.3998,0.51281127,0.01035815,1,40
541,427.045,232.83,417.175,227.134,4,32,S30,4,100,611,561.1437,299.8081,297.231,417.1586,227.0515,132.843,12.0136,11.5668,525.8294,0.50285567,-0.0099556,1,39
542,255.183,142.112,246.007,135.207,4,33,S31,4,97,608,553.9924,295.5656,297.231,245.9971,135.1281,132.124,11.9917,11.6069,331.5393,0.51292218,0.01202085,1,38
543,407.113,221.636,397.372,215.705,4,34,S32,4,98,609,561.3725,299.3635,297.231,397.3555,215.6236,132.8,11.9948,11.552,502.9701,0.50245312,-0.01046906,1,37
544,235.379,130.684,226.204,123.782,4,37,S33,4,95,606,554.45,294.6764,297.231,226.1952,123.7039,131.968,11.9581,11.5852,308.6759,0.51214774,0.01631032,1,34
545,387.435,209.973,377.567,204.277,4,38,S34,4,96,607,561.8301,298.4743,297.231,377.5512,204.1957,132.737,11.9742,11.5355,480.1081,0.50090133,-0.01124641,1,33
546,367.785,198.253,357.762,192.849,4,39,S35,4,93,604,554.6788,294.2318,297.231,357.7461,192.7676,132.667,11.9522,11.5177,457.2448,0.4990556,0.00396029,1,32
547,519.276,278.523,509.124,273.334,4,40,S36,4,94,605,562.0589,298.0298,297.231,509.1055,273.251,133.025,11.9647,11.5003,628.6794,0.49583742,-0.00321818,1,31
548,347.663,187.403,337.955,181.421,4,41,S37,4,91,602,554.9076,293.7873,297.231,337.94,181.34,132.599,11.9267,11.4972,434.3842,0.4992942,0.00536297,1,30
549,499.382,267.251,489.317,261.904,4,42,S38,4,92,603,562.2877,297.5852,297.231,489.2988,261.821,132.993,11.9481,11.4855,605.8185,0.49509531,-0.00419889,1,29
550,215.098,120.128,206.4,112.357,4,43,S39,4,89,600,555.1364,293.3427,297.231,206.3922,112.2805,131.772,11.9367,11.559,285.825,0.51472664,0.02162632,1,28
551,479.588,255.792,469.509,250.473,4,44,S40,4,90,601,562.5165,297.1406,297.231,469.4907,250.391,132.951,11.9298,11.4695,582.9573,0.49393123,-0.02079541,1,27
552,327.854,175.974,318.147,169.993,4,45,S41,4,87,598,555.3652,292.8981,297.231,318.1322,169.9123,132.521,11.9094,11.4748,411.5216,0.49795991,-0.0140068,1,26
553,459.68,244.544,449.7,239.043,4,46,S42,4,88,599,562.7453,296.696,297.231,449.6822,238.9607,132.906,11.9087,11.4525,560.0964,0.49310032,-0.00485959,1,25
554,439.983,232.898,429.89,227.612,4,47,S43,4,85,596,555.5939,292.4535,297.231,429.8721,227.5304,132.869,11.8937,11.4337,537.234,0.4913602,-0.00522487,1,24
555,195.546,108.236,186.593,100.934,4,48,S44,4,86,597,562.974,296.2514,297.231,186.5871,100.8585,131.525,11.9459,11.5336,262.953,0.51196671,0.02060651,1,23
556,175.298,97.621,166.783,89.513,4,49,S45,4,83,594,555.8227,292.0089,297.231,166.7797,89.4384,131.22,11.9558,11.5051,240.1019,0.51473793,0.02531153,1,22
557,308.022,164.584,298.336,158.565,4,50,S46,4,84,595,563.2028,295.8068,297.231,298.3225,158.485,132.432,11.9139,11.4525,388.6581,0.49658507,-0.01815286,1,21
558,529.026,277.812,521.819,273.793,4,51,S47,4,81,592,556.0515,291.5643,297.231,521.7991,273.7103,133.034,11.885,11.3924,636.9387,0.48757261,-0.00515463,1,20
559,420.293,221.233,410.078,216.182,4,52,S48,4,82,593,563.4316,295.3622,297.231,410.0603,216.0998,132.816,11.8952,11.4149,514.3706,0.4894264,0.00185379,1,19
560,400.374,209.997,390.264,204.751,4,53,S49,4,79,590,556.2803,291.1198,297.231,390.247,204.669,132.763,11.8984,11.3952,491.5081,0.48830209,0.00232211,1,18
561,288.584,152.446,278.524,147.137,4,54,S50,4,80,591,563.6604,294.9177,297.231,278.5107,147.0578,132.322,11.9183,11.4288,365.7878,0.49272724,0.00442515,1,17
562,380.32,199.016,370.449,193.32,4,55,S51,4,77,588,556.5091,290.6752,297.231,370.4316,193.2386,132.7,11.9016,11.3786,468.6464,0.48768374,0.00281646,1,16
563,512.07,267.708,502.004,262.36,4,56,S52,4,78,589,563.8892,294.4731,297.231,501.9848,262.2779,133.0,11.8869,11.3767,617.2257,0.48597998,-0.00170376,1,15
564,268.565,141.397,258.709,135.71,4,57,S53,4,75,586,556.7379,290.2306,297.231,258.6967,135.6311,132.199,11.924,11.4086,342.9237,0.49195424,-0.01764987,1,14
565,492.164,256.445,482.188,250.927,4,58,S54,4,76,587,564.118,294.0285,297.231,482.1687,250.8449,132.962,11.8884,11.3627,594.3642,0.48486728,-0.00708696,1,13
566,472.448,244.812,462.37,239.494,4,59,S55,4,73,584,556.9667,289.786,297.231,462.351,239.4116,132.929,11.8912,11.3483,571.4998,0.4829378,-0.0022632,1,12
567,155.924,85.382,146.969,78.094,4,60,S56,4,74,585,564.3468,293.5839,297.231,146.9687,78.0211,130.815,11.9667,11.4787,217.2158,0.50960411,0.02666631,1,11
568,248.979,129.519,238.89,124.283,4,61,S57,4,71,582,557.1955,289.3414,297.231,238.8788,124.2051,132.047,11.9296,11.3875,320.0521,0.48814869,0.00689191,1,10
569,360.637,187.323,350.63,181.888,4,62,S58,4,72,583,564.5756,293.1393,297.231,350.6137,181.8076,132.641,11.9056,11.3615,445.7803,0.485201,-0.00294769,1,9
570,136.963,72.334,127.148,66.679,4,63,S59,4,69,580,557.4243,288.8968,297.231,127.1522,66.6083,130.269,11.9783,11.4529,194.3106,0.49858898,0.01768511,1,8
571,452.628,233.378,442.55,228.06,4,64,S60,4,70,581,564.8044,292.6947,297.231,442.5308,227.9782,132.887,11.8931,11.3366,548.6375,0.48125678,-0.0173322,1,7
572,432.941,221.676,422.727,216.625,4,65,S61,4,67,578,557.6531,288.4522,297.231,422.7087,216.5437,132.835,11.8949,11.347,525.7714,0.47886062,-0.00456628,1,6
573,341.25,175.047,330.809,170.457,4,66,S62,4,68,579,565.0332,292.2502,297.231,330.7931,170.3765,132.559,11.9083,11.3466,422.9095,0.48090387,0.00204325,1,5
574,524.795,267.979,514.645,262.792,4,67,S63,4,65,576,557.8818,288.0077,297.231,514.6246,262.7091,133.022,11.8865,11.3511,628.6299,0.4769063,-0.00222573,1,4
575,229.431,117.55,219.067,112.857,4,68,S64,4,66,577,565.2619,291.8056,297.231,219.057,112.7797,131.875,11.9373,11.3665,297.1773,0.4834269,0.0065206,1,3
576,413.145,210.178,402.902,205.19,4,73,S65,4,63,574,558.5682,286.6739,297.231,402.8835,205.1091,132.795,11.8977,11.3675,502.9053,0.47670645,0.00162171,0,68
577,321.305,163.841,310.985,159.025,4,74,S66,4,64,575,565.9483,290.4718,297.231,310.9691,158.9452,132.47,11.9122,11.3649,400.0437,0.47913203,0.00242558,0,67
578,301.194,152.954,291.156,147.593,4,75,S67,4,61,572,558.797,286.2293,297.231,291.1408,147.5139,132.373,11.9165,11.3928,377.1784,0.47809878,0.00249395,0,66
579,504.988,256.503,494.819,251.355,4,76,S68,4,62,573,566.1771,290.0272,297.231,494.7985,251.2725,132.99,11.888,11.3694,605.7661,0.47508474,-0.00301404,0,65
580,485.158,245.065,474.99,239.917,4,77,S69,4,59,570,559.0258,285.7847,297.231,474.9701,239.835,132.955,11.8898,11.3918,582.9013,0.4731963,-0.00875237,0,64
581,393.073,199.217,383.073,193.755,4,78,S70,4,60,571,566.4059,289.5826,297.231,383.0551,193.6743,132.733,11.9003,11.3914,480.0419,0.47560483,0.00240853,0,63
582,281.19,141.852,271.322,136.161,4,79,S71,4,57,568,559.2546,285.3402,297.231,271.3081,136.0823,132.263,11.9216,11.4289,354.3101,0.47625445,0.00419245,0,62
583,209.369,106.56,199.238,101.432,4,80,S72,4,58,569,566.6347,289.1381,297.231,199.2298,101.3555,131.656,11.9448,11.4019,274.3062,0.48194867,0.00569422,0,61
584,465.433,233.412,455.159,228.479,4,81,S73,4,55,566,559.4834,284.8956,297.231,455.1383,228.397,132.906,11.8912,11.4177,560.0348,0.4707265,-0.00682682,0,60
585,373.48,187.304,363.241,182.319,4,82,S74,4,56,567,566.8635,288.6935,297.231,363.2228,182.2385,132.669,11.9029,11.4208,457.1716,0.472062,0.0013355,0,59
586,445.31,222.543,435.323,217.04,4,83,S75,4,53,564,559.7122,284.451,297.231,435.3034,216.9582,132.866,11.8991,11.4492,537.1713,0.46968323,0.00117732,0,58
587,189.606,94.975,179.401,90.008,4,84,S76,4,54,565,567.0923,288.2489,297.231,179.3944,89.9328,131.385,11.9517,11.4511,251.427,0.47755332,0.00787009,0,57
588,353.415,176.317,343.404,170.882,4,85,S77,4,51,562,559.9409,284.0064,297.231,343.3865,170.8021,132.603,11.9064,11.4572,434.3055,0.47053923,-0.00120534,0,56
589,534.555,267.0,527.242,263.199,4,86,S78,4,52,563,567.321,287.8043,297.231,527.2203,263.1166,133.028,11.9082,11.4428,636.8739,0.46850591,-0.00203332,0,55
590,517.475,257.106,507.405,251.757,4,87,S79,4,49,560,560.1697,283.5618,297.231,507.3833,251.6753,133.001,11.933,11.4708,617.1677,0.46669874,-0.00057026,0,54
591,261.541,130.034,251.482,124.729,4,88,S80,4,50,561,567.5498,287.3597,297.231,251.4687,124.6507,132.122,11.9257,11.4757,331.4331,0.47174457,0.00504583,0,53
592,169.397,84.256,159.554,78.586,4,89,S81,4,47,558,560.3985,283.1172,297.231,159.5497,78.5123,131.035,11.961,11.5166,228.5525,0.47654011,0.00899829,0,52
593,425.479,211.085,415.484,205.6,4,90,S82,4,48,559,567.7786,286.9151,297.231,415.4646,205.5186,132.819,11.9274,11.4832,514.3033,0.467269,-0.00927111,0,51
594,497.732,245.464,487.564,240.315,4,91,S83,4,45,556,560.6273,282.6726,297.231,487.5426,240.2333,132.967,11.9587,11.5013,594.2998,0.46415152,-0.00356399,0,50
595,333.587,164.848,323.562,159.445,4,92,S84,4,46,557,568.0074,286.4706,297.231,323.5446,159.3648,132.519,11.9193,11.5018,411.4345,0.46754182,0.0033903,0,49
596,405.882,199.144,395.641,194.159,4,93,S85,4,43,554,560.8561,282.2281,297.231,395.621,194.0778,132.765,11.9587,11.5204,491.4316,0.46353809,-0.00063279,0,48
597,241.725,118.529,231.634,113.296,4,94,S86,4,44,555,568.2362,286.026,297.231,231.6214,113.2187,131.964,11.93,11.534,308.5556,0.46771551,0.00417742,0,47
